annee,Num_Acc,num_veh
2006,200600008241,A01
2006,200600008272,A01
2006,200600008297,B01
2006,200600008305,B01
2006,200600008325,C01
2006,200600008345,A01
2006,200600008367,A01
2006,200600008449,B01
2006,200600008488,A01
2006,200600008534,D01
2006,200600008568,A01
2006,200600008574,A01
2006,200600008590,A01
2006,200600008664,A01
2006,200600008673,B01
2006,200600008717,A01
2006,200600008740,A01
2006,200600008750,A01
2006,200600008757,A01
2006,200600008771,A01
2006,200600008817,A01
2006,200600008857,A01
2006,200600008886,A01
2006,200600008928,B01
2006,200600008949,A01
2006,200600008998,D01
2006,200600009032,A01
2006,200600009110,A01
2006,200600009112,A01
2006,200600009133,A01
2006,200600009244,A01
2006,200600009269,A01
2006,200600009277,A01
2006,200600009291,A01
2006,200600009326,A01
2006,200600009440,A01
2006,200600009515,A01
2006,200600009536,A01
2006,200600009546,A01
2006,200600009594,A01
2006,200600009602,A01
2006,200600009616,A01
2006,200600009622,A01
2006,200600009672,A01
2006,200600009731,A01
2006,200600009732,A01
2006,200600009770,A01
2006,200600009780,B01
2006,200600009842,A01
2006,200600010010,A01
2006,200600010103,A01
2006,200600010153,A01
2006,200600010168,A01
2006,200600010183,A01
2006,200600010256,A01
2006,200600010288,A01
2006,200600010335,A01
2006,200600010336,A01
2006,200600010340,B01
2006,200600010342,B01
2006,200600010400,A01
2006,200600010429,A01
2006,200600010500,A01
2006,200600010508,A01
2006,200600010518,A01
2006,200600010593,A01
2006,200600010616,A01
2006,200600010625,B01
2006,200600010637,A01
2006,200600010667,B01
2006,200600010679,B01
2006,200600010684,C01
2006,200600010701,B01
2006,200600010702,B01
2006,200600010716,B01
2006,200600010735,B01
2006,200600010738,B01
2006,200600010740,B01
2006,200600010765,B01
2006,200600010832,A01
2006,200600010871,A01
2006,200600010970,X01
2006,200600010981,B01
2006,200600010988,A01
2006,200600011068,A01
2006,200600011074,A01
2006,200600011079,A01
2006,200600011089,A01
2006,200600011104,B01
2006,200600011112,C01
2006,200600011149,C01
2006,200600011204,A01
2006,200600011241,D01
2006,200600011248,C01
2006,200600011250,A01
2006,200600011252,A01
2006,200600011253,A01
2006,200600011255,A01
2006,200600011283,A01
2006,200600011309,C01
2006,200600011321,B01
2006,200600011366,B01
2006,200600011367,B01
2006,200600011463,A01
2006,200600011468,A01
2006,200600011484,A01
2006,200600011486,A01
2006,200600011501,A01
2006,200600011515,B01
2006,200600011527,A01
2006,200600011530,A01
2006,200600011534,A01
2006,200600011536,A01
2006,200600011546,B01
2006,200600011571,A01
2006,200600011600,A01
2006,200600011605,A01
2006,200600011704,D01
2006,200600011772,A01
2006,200600011837,B01
2006,200600011862,A01
2006,200600011871,A01
2006,200600011917,A01
2006,200600011933,A01
2006,200600011975,B01
2006,200600011992,A01
2006,200600012002,A01
2006,200600012123,C01
2006,200600012151,B01
2006,200600012167,B01
2006,200600012183,B01
2006,200600012212,A01
2006,200600012255,A01
2006,200600012272,C01
2006,200600012328,A01
2006,200600012392,A01
2006,200600012522,A01
2006,200600012528,A01
2006,200600012546,A01
2006,200600012548,A01
2006,200600012554,A01
2006,200600012564,A01
2006,200600012645,A01
2006,200600012712,B01
2006,200600012718,A01
2006,200600012793,B01
2006,200600012807,A01
2006,200600012810,A01
2006,200600012836,A01
2006,200600012892,A01
2006,200600012924,A01
2006,200600012951,A01
2006,200600012968,A01
2006,200600012985,B01
2006,200600012986,B01
2006,200600012997,A01
2006,200600013012,B01
2006,200600013013,A01
2006,200600013124,A01
2006,200600013132,A01
2006,200600013169,A01
2006,200600013173,A01
2006,200600013176,A01
2006,200600013206,A01
2006,200600013222,A01
2006,200600013226,A01
2006,200600013241,A01
2006,200600013245,A01
2006,200600013386,A01
2006,200600013472,A01
2006,200600013526,A01
2006,200600013556,A01
2006,200600013586,A01
2006,200600013616,A01
2006,200600013646,A01
2006,200600013647,A01
2006,200600013648,A01
2006,200600013654,A01
2006,200600013657,A01
2006,200600013668,A01
2006,200600013673,A01
2006,200600013691,A01
2006,200600013740,A01
2006,200600013800,A01
2006,200600013806,A01
2006,200600013838,A01
2006,200600013868,A01
2006,200600013877,A01
2006,200600013912,A01
2006,200600013913,A01
2006,200600013926,A01
2006,200600013949,A01
2006,200600013958,A01
2006,200600013983,A01
2006,200600014049,A01
2006,200600014071,A01
2006,200600014075,B01
2006,200600014080,A01
2006,200600014163,B01
2006,200600014224,A01
2006,200600014226,A01
2006,200600014234,A01
2006,200600014236,B01
2006,200600014267,A01
2006,200600014285,A01
2006,200600014362,A01
2006,200600014404,A01
2006,200600014418,B01
2006,200600014495,A01
2006,200600014527,A01
2006,200600014548,A01
2006,200600014651,A01
2006,200600014670,B01
2006,200600014689,B01
2006,200600014704,A01
2006,200600014729,B01
2006,200600014744,A01
2006,200600014757,A01
2006,200600014771,A01
2006,200600014787,A01
2006,200600014849,A01
2006,200600014914,A01
2006,200600014927,A01
2006,200600014938,B01
2006,200600014953,A01
2006,200600014986,A01
2006,200600014995,C01
2006,200600015000,C01
2006,200600015007,B01
2006,200600015067,D01
2006,200600015078,A01
2006,200600015104,B01
2006,200600015120,A01
2006,200600015162,B01
2006,200600015232,B01
2006,200600015233,A01
2006,200600015270,B01
2006,200600015357,A01
2006,200600015380,D01
2006,200600015456,A01
2006,200600015770,A01
2006,200600015881,B02
2006,200600015940,B02
2006,200600016170,B02
2006,200600016253,A01
2006,200600016394,B02
2006,200600016592,A01
2006,200600016687,A01
2006,200600017024,A01
2006,200600017040,A01
2006,200600017055,B01
2006,200600017371,A01
2006,200600017773,A01
2006,200600018021,B02
2006,200600018152,B02
2006,200600018857,B02
2006,200600018926,B01
2006,200600018956,A01
2006,200600018994,A01
2006,200600019036,A01
2006,200600019058,A01
2006,200600019067,A01
2006,200600019078,B01
2006,200600019116,B01
2006,200600019180,A01
2006,200600019208,A01
2006,200600019240,A01
2006,200600019262,A01
2006,200600019262,C01
2006,200600019289,B01
2006,200600019301,B01
2006,200600019332,B01
2006,200600019335,C01
2006,200600019359,A01
2006,200600019368,A01
2006,200600019381,B01
2006,200600019387,A01
2006,200600019388,C01
2006,200600019391,A01
2006,200600019393,B01
2006,200600019395,B01
2006,200600019400,A01
2006,200600019401,A01
2006,200600019424,A01
2006,200600019425,A01
2006,200600019482,C01
2006,200600019637,A01
2006,200600019659,A01
2006,200600019782,A01
2006,200600019794,A01
2006,200600019832,C01
2006,200600019859,B01
2006,200600019915,C01
2006,200600019929,B01
2006,200600019960,A01
2006,200600019995,B01
2006,200600020032,A01
2006,200600020166,A01
2006,200600020289,A01
2006,200600020332,A01
2006,200600020335,B01
2006,200600020338,A01
2006,200600020345,A01
2006,200600020355,B01
2006,200600020365,A01
2006,200600020372,A01
2006,200600020388,A01
2006,200600020440,A01
2006,200600020457,A01
2006,200600020484,B01
2006,200600020524,B01
2006,200600020539,A01
2006,200600020540,A01
2006,200600020546,A01
2006,200600020556,A01
2006,200600020575,A01
2006,200600020599,A01
2006,200600020636,A01
2006,200600020663,A01
2006,200600020667,A01
2006,200600020671,B01
2006,200600020675,A01
2006,200600020689,A01
2006,200600020721,A01
2006,200600020736,A01
2006,200600020788,A01
2006,200600020799,A01
2006,200600020831,A01
2006,200600020841,A01
2006,200600020974,A01
2006,200600020979,A01
2006,200600021005,A01
2006,200600021024,A01
2006,200600021025,A01
2006,200600021029,A01
2006,200600021036,A01
2006,200600021037,B01
2006,200600021079,A01
2006,200600021124,A01
2006,200600021167,A01
2006,200600021205,A01
2006,200600021330,A01
2006,200600021334,A01
2006,200600021335,A01
2006,200600021375,A01
2006,200600021383,A01
2006,200600021390,A01
2006,200600021432,A01
2006,200600021445,A01
2006,200600021465,A01
2006,200600021512,A01
2006,200600021526,A01
2006,200600021548,A01
2006,200600021561,A01
2006,200600021580,A01
2006,200600021593,A01
2006,200600021621,A01
2006,200600021661,A01
2006,200600021679,A01
2006,200600021681,A01
2006,200600021702,A01
2006,200600021703,A01
2006,200600021705,A01
2006,200600021708,A01
2006,200600021717,A01
2006,200600021726,A01
2006,200600021794,A01
2006,200600021830,B01
2006,200600021834,C01
2006,200600021983,A01
2006,200600022018,A01
2006,200600022083,A01
2006,200600022100,X01
2006,200600022107,B01
2006,200600022123,B01
2006,200600022154,A01
2006,200600022180,A01
2006,200600022181,A01
2006,200600022186,B01
2006,200600022204,B01
2006,200600022214,A01
2006,200600022271,A01
2006,200600022461,A01
2006,200600022469,A01
2006,200600022475,A01
2006,200600022544,A01
2006,200600022564,A01
2006,200600022582,A01
2006,200600022596,A01
2006,200600022618,A01
2006,200600022646,A01
2006,200600022652,A01
2006,200600022714,A01
2006,200600022718,A01
2006,200600022723,A01
2006,200600022764,B01
2006,200600022824,C01
2006,200600022829,B01
2006,200600022854,B01
2006,200600022857,B01
2006,200600022895,B01
2006,200600022906,B01
2006,200600022918,B01
2006,200600022995,A01
2006,200600023018,A01
2006,200600023053,B01
2006,200600023099,B01
2006,200600023120,B01
2006,200600023134,B01
2006,200600023185,C01
2006,200600023253,A01
2006,200600023259,A01
2006,200600023291,A01
2006,200600023304,B01
2006,200600023312,A01
2006,200600023518,A01
2006,200600023639,A01
2006,200600023648,B02
2006,200600024019,B02
2006,200600024638,A01
2006,200600024891,A01
2006,200600025233,B01
2006,200600025271,A01
2006,200600025305,B01
2006,200600025347,A01
2006,200600025388,B01
2006,200600025395,B01
2006,200600025419,B01
2006,200600025436,B01
2006,200600025450,A01
2006,200600025465,A01
2006,200600025474,B01
2006,200600025561,A01
2006,200600025609,A01
2006,200600025610,B01
2006,200600025612,A01
2006,200600025618,A01
2006,200600025621,A01
2006,200600025635,A01
2006,200600025646,A01
2006,200600025675,A01
2006,200600025706,A01
2006,200600025718,A01
2006,200600025735,A01
2006,200600025744,A01
2006,200600025773,A01
2006,200600025780,A01
2006,200600025802,A01
2006,200600025873,A01
2006,200600025931,A01
2006,200600025934,A01
2006,200600026205,A01
2006,200600026238,A01
2006,200600026295,B01
2006,200600026346,A01
2006,200600026389,B01
2006,200600026391,A01
2006,200600026396,A01
2006,200600026428,A01
2006,200600026440,B01
2006,200600026491,A01
2006,200600026511,A01
2006,200600026538,A01
2006,200600026635,A01
2006,200600026663,B01
2006,200600026694,B01
2006,200600026704,A01
2006,200600026712,B01
2006,200600026756,A01
2006,200600026772,A01
2006,200600026827,A01
2006,200600026856,B01
2006,200600026869,A01
2006,200600026881,A01
2006,200600026905,A01
2006,200600026918,A01
2006,200600026941,A01
2006,200600026970,A01
2006,200600026989,A01
2006,200600027014,A01
2006,200600027074,A01
2006,200600027075,A01
2006,200600027093,A01
2006,200600027218,A01
2006,200600027225,A01
2006,200600027239,A01
2006,200600027243,A01
2006,200600027249,A01
2006,200600027258,A01
2006,200600027277,A01
2006,200600027300,A01
2006,200600027337,A01
2006,200600027339,B01
2006,200600027343,A01
2006,200600027357,B01
2006,200600027374,A01
2006,200600027490,A01
2006,200600027553,A01
2006,200600027568,A01
2006,200600027600,B01
2006,200600027658,A01
2006,200600027665,A01
2006,200600027724,A01
2006,200600027791,A01
2006,200600027871,A01
2006,200600027878,A01
2006,200600027890,A01
2006,200600027898,A01
2006,200600027923,A01
2006,200600027945,A01
2006,200600027967,A01
2006,200600027974,A01
2006,200600027985,A01
2006,200600028022,A01
2006,200600028093,A01
2006,200600028094,A01
2006,200600028158,A01
2006,200600028159,A01
2006,200600028171,A01
2006,200600028179,A01
2006,200600028198,A01
2006,200600028228,A01
2006,200600028291,A01
2006,200600028375,A01
2006,200600028382,A01
2006,200600028398,A01
2006,200600028406,A01
2006,200600028483,A01
2006,200600028498,B01
2006,200600028514,B01
2006,200600028547,A01
2006,200600028602,C01
2006,200600028613,A01
2006,200600028705,C01
2006,200600028736,A01
2006,200600028745,A01
2006,200600028788,A01
2006,200600028866,B01
2006,200600028903,B01
2006,200600029017,A01
2006,200600029120,A01
2006,200600029136,A01
2006,200600029142,A01
2006,200600029251,B01
2006,200600029275,A01
2006,200600029280,C01
2006,200600029287,A01
2006,200600029403,B01
2006,200600029436,B01
2006,200600029459,A01
2006,200600029467,A01
2006,200600029484,A01
2006,200600029509,B01
2006,200600029537,B01
2006,200600029593,B01
2006,200600029650,A01
2006,200600029661,B01
2006,200600029693,B01
2006,200600029728,A01
2006,200600029731,C01
2006,200600029731,D01
2006,200600029767,C01
2006,200600029798,A01
2006,200600029830,B01
2006,200600029891,A01
2006,200600030135,B02
2006,200600030288,A01
2006,200600030312,A01
2006,200600030326,B02
2006,200600030654,A01
2006,200600030672,B02
2006,200600031152,A01
2006,200600031272,A01
2006,200600031395,B02
2006,200600031687,A01
2006,200600032368,A01
2006,200600032370,A01
2006,200600032372,B01
2006,200600032437,A01
2006,200600032481,A01
2006,200600032498,A01
2006,200600032552,B01
2006,200600032613,A01
2006,200600032675,A01
2006,200600032724,D01
2006,200600032727,A01
2006,200600032731,A01
2006,200600032734,A01
2006,200600032735,A01
2006,200600032737,A01
2006,200600032745,A01
2006,200600032752,A01
2006,200600032753,B01
2006,200600032780,A01
2006,200600032782,A01
2006,200600032798,A01
2006,200600032800,A01
2006,200600032824,A01
2006,200600032834,B01
2006,200600032841,A01
2006,200600032845,A01
2006,200600032846,B01
2006,200600032913,A01
2006,200600032922,B01
2006,200600033008,B01
2006,200600033013,A01
2006,200600033030,A01
2006,200600033063,B01
2006,200600033093,B01
2006,200600033122,B01
2006,200600033251,A01
2006,200600033252,A01
2006,200600033277,A01
2006,200600033285,C01
2006,200600033331,A01
2006,200600033401,A01
2006,200600033583,A01
2006,200600033598,D01
2006,200600033611,B01
2006,200600033647,A01
2006,200600033653,A01
2006,200600033685,A01
2006,200600033741,A01
2006,200600033888,A01
2006,200600033889,B01
2006,200600033894,B01
2006,200600033910,A01
2006,200600033921,A01
2006,200600033955,A01
2006,200600033967,A01
2006,200600034037,B01
2006,200600034053,A01
2006,200600034094,A01
2006,200600034209,A01
2006,200600034251,A01
2006,200600034277,B01
2006,200600034318,A01
2006,200600034346,A01
2006,200600034352,A01
2006,200600034355,B01
2006,200600034362,C01
2006,200600034421,A01
2006,200600034424,A01
2006,200600034449,A01
2006,200600034450,A01
2006,200600034456,A01
2006,200600034479,A01
2006,200600034501,A01
2006,200600034517,A01
2006,200600034540,A01
2006,200600034553,A01
2006,200600034563,B01
2006,200600034615,A01
2006,200600034768,B01
2006,200600034783,A01
2006,200600034792,A01
2006,200600034814,A01
2006,200600034821,A01
2006,200600034858,B01
2006,200600034865,A01
2006,200600034871,B01
2006,200600034887,A01
2006,200600034914,A01
2006,200600034923,A01
2006,200600034926,A01
2006,200600035137,A01
2006,200600035235,A01
2006,200600035248,A01
2006,200600035280,A01
2006,200600035293,A01
2006,200600035294,A01
2006,200600035353,A01
2006,200600035394,A01
2006,200600035459,A01
2006,200600035480,A01
2006,200600035489,A01
2006,200600035504,A01
2006,200600035511,A01
2006,200600035592,A01
2006,200600035612,A01
2006,200600035637,A01
2006,200600035678,A01
2006,200600035682,A01
2006,200600035714,A01
2006,200600035720,A01
2006,200600035779,A01
2006,200600035784,B01
2006,200600035871,B01
2006,200600035883,A01
2006,200600035895,A01
2006,200600036068,A01
2006,200600036132,A01
2006,200600036133,B01
2006,200600036150,A01
2006,200600036178,B01
2006,200600036239,B01
2006,200600036258,A01
2006,200600036273,B01
2006,200600036281,A01
2006,200600036283,B01
2006,200600036285,B01
2006,200600036304,A01
2006,200600036317,A01
2006,200600036365,A01
2006,200600036387,A01
2006,200600036473,B01
2006,200600036489,A01
2006,200600036544,A01
2006,200600036637,B01
2006,200600036648,A01
2006,200600036694,A01
2006,200600036699,A01
2006,200600036750,A01
2006,200600036777,B01
2006,200600036821,A01
2006,200600036838,A01
2006,200600036840,B01
2006,200600036848,B01
2006,200600036860,A01
2006,200600036952,A01
2006,200600036973,A01
2006,200600036978,A01
2006,200600036996,A01
2006,200600036998,A01
2006,200600037006,A01
2006,200600037109,B01
2006,200600037141,B01
2006,200600037154,C01
2006,200600037220,B01
2006,200600037231,C01
2006,200600037375,B01
2006,200600037399,B01
2006,200600037445,A01
2006,200600037460,C01
2006,200600037463,C01
2006,200600037482,B01
2006,200600037503,A01
2006,200600037507,B01
2006,200600037521,A01
2006,200600037524,A01
2006,200600037628,A01
2006,200600037666,A01
2006,200600037675,A01
2006,200600037679,A01
2006,200600037706,A01
2006,200600037731,A01
2006,200600037742,A01
2006,200600037781,B01
2006,200600037820,B01
2006,200600037828,B01
2006,200600037878,A01
2006,200600037880,A01
2006,200600037905,A01
2006,200600037915,A01
2006,200600037916,A01
2006,200600037919,B01
2006,200600037925,A01
2006,200600037927,A01
2006,200600037941,A01
2006,200600037957,A01
2006,200600037963,A01
2006,200600037964,A01
2006,200600037978,B01
2006,200600037979,B01
2006,200600037980,B01
2006,200600037981,C01
2006,200600037998,A01
2006,200600038003,A01
2006,200600038011,A01
2006,200600038034,A01
2006,200600038051,C01
2006,200600038067,C01
2006,200600038074,C01
2006,200600038077,A01
2006,200600038138,A01
2006,200600038140,B01
2006,200600038176,A01
2006,200600038242,A01
2006,200600038270,A01
2006,200600038312,A01
2006,200600038336,B01
2006,200600038368,A01
2006,200600038399,B01
2006,200600038423,A01
2006,200600038472,A01
2006,200600038474,A01
2006,200600038482,X01
2006,200600038500,C01
2006,200600038545,B01
2006,200600038549,A01
2006,200600038574,A01
2006,200600038689,A01
2006,200600038693,B01
2006,200600038719,B01
2006,200600038773,B01
2006,200600038776,B01
2006,200600038829,D01
2006,200600038836,B01
2006,200600038855,A01
2006,200600038859,A01
2006,200600038866,A01
2006,200600038875,B01
2006,200600038880,A01
2006,200600038891,B01
2006,200600038894,B01
2006,200600038895,B01
2006,200600038901,B01
2006,200600038967,A01
2006,200600038990,A01
2006,200600039008,A01
2006,200600039040,A01
2006,200600039117,A01
2006,200600039133,B01
2006,200600039135,A01
2006,200600039184,A01
2006,200600039197,A01
2006,200600039202,B01
2006,200600039231,A01
2006,200600039264,B01
2006,200600039320,B01
2006,200600039344,B01
2006,200600039348,B01
2006,200600039390,A01
2006,200600039397,A01
2006,200600039453,A01
2006,200600039455,B01
2006,200600039505,B01
2006,200600039532,A01
2006,200600039534,A01
2006,200600039564,A01
2006,200600039571,A01
2006,200600039631,A01
2006,200600039649,A01
2006,200600039656,A01
2006,200600039720,A01
2006,200600039751,A01
2006,200600039762,A01
2006,200600039766,A01
2006,200600039778,A01
2006,200600039784,A01
2006,200600039786,B01
2006,200600039819,B01
2006,200600039843,A01
2006,200600039863,B01
2006,200600039891,B01
2006,200600039904,A01
2006,200600039957,B01
2006,200600039969,A01
2006,200600040017,A01
2006,200600040049,A01
2006,200600040116,A01
2006,200600040182,A01
2006,200600040196,A01
2006,200600040204,A01
2006,200600040231,A01
2006,200600040276,A01
2006,200600040305,A01
2006,200600040306,A01
2006,200600040318,A01
2006,200600040323,A01
2006,200600040369,A01
2006,200600040380,A01
2006,200600040420,A01
2006,200600040453,A01
2006,200600040465,A01
2006,200600040468,A01
2006,200600040497,A01
2006,200600040519,A01
2006,200600040528,A01
2006,200600040574,A01
2006,200600040613,A01
2006,200600040650,A01
2006,200600040662,B01
2006,200600040665,B01
2006,200600040728,B01
2006,200600040733,B01
2006,200600040769,A01
2006,200600040782,A01
2006,200600040824,B01
2006,200600040888,B01
2006,200600040915,B01
2006,200600041082,A01
2006,200600041109,A01
2006,200600041162,A01
2006,200600041232,B01
2006,200600041239,B01
2006,200600041311,A01
2006,200600041313,B01
2006,200600041317,A01
2006,200600041357,A01
2006,200600041365,C01
2006,200600041383,A01
2006,200600041401,B01
2006,200600041417,B01
2006,200600041421,A01
2006,200600041430,B01
2006,200600041492,D01
2006,200600041503,A01
2006,200600041512,A01
2006,200600041532,A01
2006,200600041564,A01
2006,200600041710,B01
2006,200600041726,B01
2006,200600041734,C01
2006,200600041740,B01
2006,200600041758,A01
2006,200600041778,B01
2006,200600041796,C01
2006,200600041824,B01
2006,200600041897,A01
2006,200600041909,B01
2006,200600041939,A01
2006,200600041967,B01
2006,200600042085,B01
2006,200600042116,B01
2006,200600042197,A01
2006,200600042308,A01
2006,200600042705,C03
2006,200600042786,B02
2006,200600042841,A01
2006,200600043335,B02
2006,200600043528,A01
2006,200600043708,B02
2006,200600043797,B02
2006,200600044149,B02
2006,200600044286,B02
2006,200600044810,B01
2006,200600044953,A01
2006,200600045215,A01
2006,200600045721,A01
2006,200600045799,A01
2006,200600045998,B02
2006,200600046045,B02
2006,200600046246,B02
2006,200600046354,A01
2006,200600046579,B02
2006,200600046854,B02
2006,200600047048,A01
2006,200600047110,B01
2006,200600047111,A01
2006,200600047151,B01
2006,200600047152,A01
2006,200600047153,A01
2006,200600047172,A01
2006,200600047226,A01
2006,200600047261,B01
2006,200600047272,B01
2006,200600047314,A01
2006,200600047323,A01
2006,200600047343,A01
2006,200600047346,A01
2006,200600047348,B01
2006,200600047366,A01
2006,200600047413,A01
2006,200600047438,A01
2006,200600047453,B01
2006,200600047458,A01
2006,200600047463,B01
2006,200600047474,A01
2006,200600047564,A01
2006,200600047572,B01
2006,200600047589,A01
2006,200600047603,B01
2006,200600047643,A01
2006,200600047683,A01
2006,200600047718,C01
2006,200600047765,B01
2006,200600047886,A01
2006,200600047961,B01
2006,200600048004,B01
2006,200600048041,A01
2006,200600048048,B01
2006,200600048137,B01
2006,200600048156,C01
2006,200600048187,A01
2006,200600048195,A01
2006,200600048233,A01
2006,200600048238,A01
2006,200600048257,A01
2006,200600048260,A01
2006,200600048266,A01
2006,200600048268,A01
2006,200600048288,A01
2006,200600048352,A01
2006,200600048354,A01
2006,200600048383,A01
2006,200600048462,A01
2006,200600048465,B01
2006,200600048531,A01
2006,200600048548,A01
2006,200600048570,A01
2006,200600048576,A01
2006,200600048589,A01
2006,200600048597,A01
2006,200600048609,A01
2006,200600048635,A01
2006,200600048654,B01
2006,200600048675,A01
2006,200600048691,A01
2006,200600048696,A01
2006,200600048738,A01
2006,200600048748,A01
2006,200600048792,A01
2006,200600048852,B01
2006,200600048875,A01
2006,200600048877,A01
2006,200600048888,A01
2006,200600049012,A01
2006,200600049049,A01
2006,200600049063,A01
2006,200600049064,A01
2006,200600049096,A01
2006,200600049151,A01
2006,200600049158,A01
2006,200600049194,A01
2006,200600049241,A01
2006,200600049333,A01
2006,200600049379,A01
2006,200600049409,A01
2006,200600049438,A01
2006,200600049450,A01
2006,200600049453,A01
2006,200600049464,A01
2006,200600049474,A01
2006,200600049571,A01
2006,200600049583,C01
2006,200600049592,A01
2006,200600049729,A01
2006,200600049756,A01
2006,200600049768,A01
2006,200600049807,A01
2006,200600049829,D01
2006,200600049921,A01
2006,200600049960,B01
2006,200600049962,A01
2006,200600049989,A01
2006,200600049997,B01
2006,200600050017,A01
2006,200600050068,A01
2006,200600050094,A01
2006,200600050097,A01
2006,200600050099,A01
2006,200600050108,A01
2006,200600050180,A01
2006,200600050182,B01
2006,200600050203,A01
2006,200600050207,A01
2006,200600050218,B01
2006,200600050243,B01
2006,200600050293,A01
2006,200600050297,C01
2006,200600050309,B01
2006,200600050356,B01
2006,200600050412,B01
2006,200600050415,B01
2006,200600050483,B01
2006,200600050560,B01
2006,200600050579,A01
2006,200600050617,A01
2006,200600050637,B01
2006,200600051177,A01
2006,200600051189,B02
2006,200600052142,A01
2006,200600052453,B02
2006,200600052668,B02
2006,200600052785,C03
2006,200600052885,A01
2006,200600052886,A01
2006,200600052890,A01
2006,200600052918,A01
2006,200600052923,B01
2006,200600052925,B01
2006,200600052927,B01
2006,200600052970,A01
2006,200600053071,B01
2006,200600053074,B01
2006,200600053085,B01
2006,200600053142,A01
2006,200600053190,A01
2006,200600053232,B01
2006,200600053294,A01
2006,200600053299,C01
2006,200600053326,B01
2006,200600053350,B01
2006,200600053371,B01
2006,200600053405,A01
2006,200600053415,A01
2006,200600053416,A01
2006,200600053424,A01
2006,200600053425,A01
2006,200600053438,B01
2006,200600053468,A01
2006,200600053472,A01
2006,200600053478,A01
2006,200600053481,A01
2006,200600053499,A01
2006,200600053502,A01
2006,200600053508,A01
2006,200600053510,B01
2006,200600053521,B01
2006,200600053527,B01
2006,200600053535,B01
2006,200600053548,A01
2006,200600053584,B01
2006,200600053589,A01
2006,200600053601,A01
2006,200600053632,A01
2006,200600053858,B01
2006,200600053876,A01
2006,200600053890,A01
2006,200600053915,A01
2006,200600053998,A01
2006,200600054003,A01
2006,200600054043,A01
2006,200600054092,A01
2006,200600054095,B01
2006,200600054155,B01
2006,200600054158,A01
2006,200600054230,B01
2006,200600054239,A01
2006,200600054290,A01
2006,200600054310,A01
2006,200600054319,B01
2006,200600054341,B01
2006,200600054362,A01
2006,200600054379,A01
2006,200600054469,A01
2006,200600054600,A01
2006,200600054638,A01
2006,200600054644,B01
2006,200600054648,A01
2006,200600054672,A01
2006,200600054752,A01
2006,200600054773,B01
2006,200600054788,A01
2006,200600054797,A01
2006,200600054800,A01
2006,200600054811,A01
2006,200600054831,A01
2006,200600054868,B01
2006,200600054890,A01
2006,200600054918,A01
2006,200600054939,A01
2006,200600054942,A01
2006,200600054968,A01
2006,200600054990,A01
2006,200600054994,A01
2006,200600054997,A01
2006,200600055058,B01
2006,200600055059,A01
2006,200600055061,B01
2006,200600055081,A01
2006,200600055151,A01
2006,200600055166,A01
2006,200600055178,B01
2006,200600055386,B01
2006,200600055448,A01
2006,200600055455,B01
2006,200600055474,A01
2006,200600055502,A01
2006,200600055512,A01
2006,200600055513,A01
2006,200600055522,A01
2006,200600055527,A01
2006,200600055529,A01
2006,200600055583,A01
2006,200600055612,A01
2006,200600055640,A01
2006,200600055659,D01
2006,200600055664,B01
2006,200600055753,A01
2006,200600055757,A01
2006,200600055780,A01
2006,200600055806,A01
2006,200600055817,A01
2006,200600055901,A01
2006,200600055904,A01
2006,200600055954,A01
2006,200600055960,A01
2006,200600055972,A01
2006,200600055993,A01
2006,200600056024,A01
2006,200600056031,A01
2006,200600056059,A01
2006,200600056082,A01
2006,200600056085,A01
2006,200600056103,A01
2006,200600056125,A01
2006,200600056210,A01
2006,200600056220,A01
2006,200600056221,A01
2006,200600056367,A01
2006,200600056370,A01
2006,200600056387,A01
2006,200600056403,B01
2006,200600056418,A01
2006,200600056563,A01
2006,200600056586,A01
2006,200600056597,A01
2006,200600056603,A01
2006,200600056608,A01
2006,200600056690,A01
2006,200600056747,A01
2006,200600056757,A01
2006,200600056904,A01
2006,200600056920,B01
2006,200600056927,A01
2006,200600056957,B01
2006,200600056959,A01
2006,200600056988,A01
2006,200600057023,A01
2006,200600057091,B01
2006,200600057110,B01
2006,200600057146,A01
2006,200600057179,A01
2006,200600057180,B01
2006,200600057206,A01
2006,200600057221,B01
2006,200600057234,A01
2006,200600057260,A01
2006,200600057271,B01
2006,200600057281,A01
2006,200600057284,B01
2006,200600057292,A01
2006,200600057297,A01
2006,200600057307,A01
2006,200600057318,A01
2006,200600057323,A01
2006,200600057337,A01
2006,200600057373,B01
2006,200600057428,B01
2006,200600057487,A01
2006,200600057554,A01
2006,200600057555,A01
2006,200600057559,A01
2006,200600057589,A01
2006,200600057634,B01
2006,200600057635,E01
2006,200600057728,B01
2006,200600057767,B01
2006,200600057785,B01
2006,200600057825,B01
2006,200600057891,A01
2006,200600057904,B01
2006,200600057909,B01
2006,200600058028,B01
2006,200600058053,A01
2006,200600058059,B01
2006,200600058078,B01
2006,200600058079,B01
2006,200600058123,A01
2006,200600058164,B01
2006,200600058955,A01
2006,200600059085,A01
2006,200600059134,B02
2006,200600059178,A01
2006,200600059605,B02
2006,200600059752,A01
2006,200600059858,A01
2006,200600060108,B02
2006,200600060378,B01
2006,200600060402,A01
2006,200600060442,A01
2006,200600060470,A01
2006,200600060472,C01
2006,200600060475,B01
2006,200600060494,B01
2006,200600060495,C01
2006,200600060518,C01
2006,200600060533,A01
2006,200600060558,A01
